RegionName,94109,90250,90046,94565,94501,94110,90034,90044,90650,90805,92683,95630,91910,90026,94558,95608,93722,90066,94533,92677,92804,95823,91709,92109,90019,91911,92345,94536,92503,90201,91730,92126,90280,92592,90004,90706,92101,92336,92021,92335,93065,91342,92627,90011,90025,90027,90731,91335,94544,93550,93309,94509,94122,93535,95687,93536,95747,91710,93257,93306,95758,93727,95123,95076,94538,90802,93307,94541,92115,92104,90631,92646,92647,93274,94587,92630,93230,95355,95035,95014,92376,92154,95051,92105,95670,94080,90640,92122,94087,94112,95125,90036,94513,92648,92117,92562,92128,93308,94806,91331,95648,94591,90042,92020,94553,95112,94568,94015,91801,92620,92882,92399,94086,92704,95350,92201,92553,92056,92024,95008,92071,95624,90006,92656,92626,93003,90255,90024,91786,92130,94115,92509,92563,93312,92234,92708,92057,92253,92037,93277,93063,92805,91367,92880,94117,91977,92103,91402,95831,96003,93720,93436,90277,95207,92801,94121,90049,91744,92507,92404,92780,95616,91706,92346,91766,95020,95060,91406,90020,95828,94611,90803,90813,95610,92260,90028,90503,95628,92324,94577,95206,94118,94546,95403,94102,92692,95678,92114,94550,92223,92129,95621,92026,93906,91770,90047,90018,91762,90630,92078,94114,91601,94403,90016,91405,90003,93446,90247,91343,91304,91942,90043,95822,90022,92870,91702,94010,95124,92407,93291,90037,92504,94590,90045,92111,93551,92116,92027,93033,90278,90005,91344,91761,92392,94066,92028,94605,92691,94539,95404,92672,90660,92545,92009,90057,91745,90703,95336,92688,92886,92211,91950,94610,94928,92064,94566,94601,91765,95376,93010,93711,95825,92544,92833,94521,93117,90275,93304,92530,90804,95826,95821,91605,92040,92054,94025,95127,95037,95240,94606,90745,95476,92506,90029,95667,90815,92660,95136,94901,95062,95926,94107,93611,95111,90291,93311,93455,93534,91320,91016,91423,91606,92395,91764,95050,94608,92025,94116,92557,90069,90065,95762,94804,95928,92019,90262,90501,90723,90405,91732,92618,95126,95023,92127,92243,90241,90740,93726,92084,92262,94044,90638,94578,94404,94040,90292,90266,90008,92840,92069,94123,91205,91360,94523,93030,91604,91401,92649,92307,90403,93940,94551,92373,92505,90505,94303,95991,92821,90808,92308,95833,94103,95843,95129,91767,92705,95691,91387,92102,92058,94583,93612,94582,95307,91913,91748,92584,95128,90035,96001,91306,90744,95973,91607,94061,92543,95695,90048,92879,95380,94954,94560,91362,92591,93313,91311,92410,94401,91701,95757,92707,90007,92107,94531,92374,92703,94131,92570,91505,92264,93555,92612,92240,92867,90620,93635,90068,95401,90032,91750,94014,93012,94534,94520,91206,91107,90807,93292,92831,95835,95688,93001,93905,94133,94043,92629,95116,95662,90063,92113,90806,92571,90033,92065,91104,90001,94952,94526,93401,95209,94941,90220,94561,95351,95482,93458,95901,93036,95661,95382,90230,91773,93245,91789,95945,95301,90242,95407,91754,91711,92807,96002,91355,96080,95820,95370,92270,91790,95120,95361,94070,92651,92806,95765,90301,95409,92203,93705,91001,92108,91316,92220,91941,95969,92637,94903,93619,90504,90038,95966,91326,93101,93702,92131,91780,90064,95122,94588,92701,94602,95340,90604,93561,93638,95682,93422,95070,90002,92110,93955,90039,95993,95134,91403,91776,90017,93420,91325,91350,91356,95204,95132,95210,92120,91739,92802,91352,94510,92869,93710,93637,90012,90031,92008,94306,95842,95356,94134,92675,92311,90221,95660,91007,93454,95337,95148,95838,93021,92123,95816,94002,93657,94607,90023,95118,95603,91722,94530,94549,92843,92663,93704,92124,92083,92586,91106,95472,95205,93305,90274,91321,94598,90302,93215,94597,94132,94559,90601,95032,90621,95348,91791,93035,94555,95219,92595,90260,91101,93706,92555,95117,94596,93004,91006,91030,90712,91763,95492,95677,93105,90605,91214,92081,91354,95003,90404,95834,92139,94402,95818,91803,93703,94062,92673,92782,92653,93552,92284,94609,94545,92679,94063,90254,90041,91364,94585,94518,95618,91351,91733,94595,94124,90059,95632,94603,93901,92602,95824,92236,92231,95242,91042,92277,95501,90810,92706,94619,92583,96007,90272,92614,91602,92508,92604,95864,95503,95405,94589,93933,92011,93654,91303,92119,94801,93060,92301,92883,91324,90713,91504,95121,90680,91302,90062,92337,94621,95358,91932,95131,95829,94947,92394,94803,91301,94612,90210,93405,90814,91740,90249,92354,91792,90710,93662,95341,94580,91784,95354,95841,91741,90717,92841,95815,91411,94030,95959,92118,92835,91752,92405,91202,95531,90720,94703,92227,92881,93314,92694,91755,95961,91945,95521,94547,95827,90606,91103,90732,95377,90265,93950,94085,91724,95054,90015,91501,91915,94706,93618,91201,94506,94024,91361,95776,91307,91775,95819,93560,95949,93444,93041,92551,92832,91737,95448,94089,95133,95363,90602,92868,90746,91768,93023,94702,92606,95965,90240,96150,92106,91010,95746,95519,91340,94301,92860,91506,92316,94127,92603,91731,90245,95367,90061,91040,95437,94564,94108,92173,95620,92596,92808,94618,94563,90222,94022,95212,90303,95135,92411,93907,94949,93103,95422,90232,95602,94579,91723,92501,92029,92082,92887,92625,91384,91011,90603,94519,92014,94041,95215,92532,94945,96022,90293,92585,91746,95817,93725,92865,96130,90212,92377,92844,90270,93111,96021,95366,95490,93280,93013,90304,90305,93110,92075,91390,92251,94705,94019,90715,93514,95330,96161,91208,95110,94503,91105,91204,93402,93728,95540,95963,93630,90502,94960,92344,91901,94920,93610,92010,92225,93631,94965,91902,92866,90013,95138,92587,94507,93923,93268,91203,93927,94556,95954,94105,95010,94709,91436,94505,95814,95066,92845,95451,93263,95338,95203,95252,93442,95453,93301,93221,90401,93247,94805,95673,90402,95030,93433,94707,94904,95605,91502,93960,95650,93930,91377,94502,90670,90623,95946,95357,91345,93203,96097,92007,94065,93015,94517,93614,93449,94552,92274,95130,94542,91914,93108,91024,92314,93644,93210,94571,93505,94708,95425,93908,95073,93212,95006,95320,95368,92582,93109,90701,90014,91108,92252,92313,95334,92067,92241,93465,92657,94574,93730,95391,90755,92325,96067,95948,95726,93648,93543,94931,93241,93546,91207,90056,96019,93428,95360,92408,95388,93636,92210,90211,92315,94158,95304,92610,95018,95326,90077,92320,92276,94925,90716,95642,95315,95386,90248,95742,95640,94930,93701,95988,94515,92254,95713,93250,93924,94939,92624,95033,95953,95694,92371,95322,91708,90094,95446,91935,95932,91978,90040,93620,96094,91020,95327,95436,92359,94572,93921,93463,93622,93240,93286,93510,95065,93647,95832,95119,93723,92567,94710,95019,93223,95324,92356,95658,90290,95683,93953,95631,93460,93926,95666,92363,95693,92342,92655,96101,95005,92250,93625,93022,95619,92661,96145,94028,95316,93204,95383,93445,93427,94027,96088,95685,94111,95247,92003,92548,93219,95228,95046,95258,93225,92397,95467,95709,92382,93501,95223,93430,95623,95665,95626,92549,94005,95139,95236,95722,93434,95321,95423,92004,93265,92249,96093,96013,96137,93591,95692,92372,93721,95249,92861,93656,95987,94951,90067,95222,95379,92352,95672,95442,92256,93609,92121,92036,95614,96020,96143,95445,95045,93643,93615,95458,93451,93602,93675,95655,93737,92823,95562,90010,93235,93271,95627,95372,90021,92285,92061,93660,92386,95328,95329,94037,96103,93532,95426,92230,93222,94923,91962,96146,92561,92391,92676,92091,96140,93440,93040,93925,94104,93664,93461,95636,95497,95728,92341
1996,262.58,160.08,294.60,121.00,193.20,223.93,200.58,111.74,138.55,121.01,166.63,177.50,184.82,135.30,180.79,149.66,102.36,221.65,127.70,239.04,156.43,86.56,202.67,193.90,164.42,138.84,72.51,215.72,101.14,131.02,121.11,145.37,141.01,145.80,261.26,151.64,174.90,118.90,144.54,88.72,177.96,129.84,177.62,106.96,208.01,288.94,162.94,127.76,158.27,76.49,89.59,129.30,275.53,76.04,139.78,104.66,181.39,144.23,80.15,79.93,138.79,82.02,204.86,177.70,190.73,65.60,64.04,151.19,131.36,116.69,163.23,216.69,206.76,86.01,198.29,188.81,76.15,116.39,233.60,370.57,86.08,133.39,227.23,97.49,151.68,222.84,162.13,206.35,328.51,202.33,276.06,280.55,192.60,285.20,154.78,151.34,194.69,89.07,113.43,119.50,122.64,143.33,119.89,157.35,170.71,168.14,192.03,222.41,165.08,270.87,156.51,117.84,247.49,139.99,98.70,85.12,79.27,147.21,223.31,223.37,140.27,134.58,0.00,171.29,205.01,169.83,135.98,336.68,124.73,279.66,355.88,99.76,134.34,116.28,83.34,221.17,123.85,148.50,257.79,104.96,187.81,146.88,223.89,144.10,321.44,128.40,172.95,101.57,153.47,116.94,140.56,126.28,285.06,98.92,140.35,312.76,527.57,132.54,93.38,75.62,173.86,135.93,121.39,126.18,106.09,213.76,230.28,137.06,0.00,103.66,321.58,256.06,85.22,123.27,128.27,0.00,256.77,153.28,93.60,159.55,86.59,420.22,186.83,172.51,0.00,231.11,126.96,119.70,220.86,79.83,196.39,106.66,156.39,168.53,160.41,123.24,127.00,110.16,206.40,157.48,373.75,137.06,278.72,121.36,129.70,101.15,130.02,134.94,152.36,168.45,137.45,140.64,79.11,136.61,199.03,131.03,539.26,247.21,84.47,84.11,117.45,91.65,106.56,247.11,150.70,130.86,125.91,126.91,135.22,245.41,0.00,174.28,132.78,96.53,221.59,160.29,132.00,193.25,319.11,182.19,215.59,141.48,79.36,174.84,0.00,197.09,215.43,127.64,171.83,245.87,174.51,111.25,177.78,166.83,176.58,295.65,111.38,182.33,159.41,180.79,157.29,103.63,86.03,164.24,171.45,238.47,405.88,68.22,95.40,88.46,105.43,120.13,136.15,156.54,124.94,403.94,183.29,299.88,114.52,0.00,138.84,199.38,128.33,0.00,125.63,180.42,440.68,219.55,352.06,214.31,119.08,257.76,128.56,170.20,250.71,132.27,149.82,69.41,226.72,174.58,237.24,125.76,78.94,104.29,224.00,111.84,134.91,270.89,105.13,197.80,145.10,231.41,126.05,118.99,157.51,130.76,195.06,105.45,283.63,133.30,0.00,216.30,170.92,193.99,94.55,178.33,291.41,72.76,155.45,90.03,232.33,168.93,152.65,295.13,201.97,261.65,480.30,170.55,152.11,133.26,457.93,115.29,208.20,197.37,147.73,271.08,164.17,233.59,90.23,263.46,233.09,183.44,145.53,104.26,271.77,332.25,97.64,202.26,180.45,70.22,99.11,224.42,126.38,279.32,110.58,257.39,96.86,164.40,91.71,117.44,246.59,85.65,335.22,100.61,169.25,243.87,111.81,215.89,265.92,103.03,142.72,130.51,136.31,197.27,286.45,60.38,117.09,276.84,142.43,92.83,201.71,176.75,282.67,136.85,101.60,169.92,59.47,210.07,164.34,0.00,126.51,0.00,202.83,167.78,113.64,110.19,278.63,84.40,169.51,86.96,66.58,217.08,56.94,202.13,160.62,107.80,275.41,155.71,119.31,189.43,194.83,206.57,185.17,118.90,209.51,221.67,161.49,101.02,163.01,0.00,165.68,151.43,130.66,336.40,227.93,246.78,152.56,125.69,114.25,84.23,129.70,76.59,0.00,170.17,191.24,115.50,225.58,340.28,179.25,115.23,390.77,112.79,150.78,78.92,123.97,117.00,80.52,189.79,161.99,125.78,177.26,191.47,0.00,223.50,118.69,92.63,160.46,139.95,177.62,184.65,211.67,101.56,180.66,79.90,67.70,122.88,180.59,155.56,366.12,114.47,343.18,376.51,172.46,168.45,122.04,212.69,120.00,70.42,172.81,72.77,150.34,90.23,161.86,93.85,96.15,274.23,188.81,185.61,0.00,72.44,228.55,232.00,51.02,225.18,187.17,296.67,160.32,277.20,84.43,188.59,99.93,156.33,96.46,75.42,159.61,154.93,573.50,104.67,143.68,141.56,178.01,113.56,250.38,226.51,179.44,0.00,184.29,179.45,186.24,237.75,85.22,225.34,100.83,158.16,218.93,154.39,127.28,178.94,208.76,99.59,93.88,0.00,0.00,184.69,377.69,90.44,132.89,184.93,192.63,68.76,118.30,71.19,268.72,129.37,139.27,235.41,78.13,216.89,149.08,155.60,340.33,99.19,0.00,0.00,221.80,166.73,143.13,210.81,384.23,140.42,307.82,92.79,182.72,110.83,68.79,207.47,233.26,64.63,62.48,565.81,138.97,288.28,113.29,76.25,203.46,288.44,148.91,163.47,352.34,143.49,93.57,166.27,186.45,217.41,144.31,121.33,139.24,106.22,49.87,125.87,255.42,275.97,187.62,271.78,271.36,158.90,113.81,189.47,142.73,295.74,144.80,229.97,163.60,234.62,243.32,153.53,0.00,128.98,397.75,153.02,170.16,62.94,462.47,280.74,197.20,236.75,90.98,59.72,157.27,164.25,260.62,205.18,295.63,160.70,270.14,121.21,185.45,153.66,144.49,127.36,229.00,148.96,105.22,118.13,92.09,176.51,0.00,68.22,87.70,115.25,145.17,134.28,33.54,85.87,108.77,160.33,149.86,68.70,91.53,582.72,212.80,188.27,155.59,207.36,183.19,106.15,171.67,113.69,178.92,178.39,103.15,100.43,161.61,101.87,135.82,81.49,143.61,167.93,164.65,204.71,191.49,110.92,443.47,118.62,117.00,78.80,92.70,145.00,241.67,138.71,238.31,81.34,172.06,283.31,0.00,847.86,172.78,157.40,158.72,145.75,112.74,149.18,177.89,89.75,79.06,156.82,196.91,86.77,86.08,205.77,163.55,158.68,58.73,139.06,358.40,130.00,345.11,230.51,115.29,66.79,221.83,0.00,268.78,213.15,93.50,160.64,161.34,0.00,171.15,69.98,131.39,127.10,155.53,99.11,143.71,171.18,196.43,184.30,543.10,269.92,190.80,175.15,0.00,0.00,225.44,184.39,191.55,86.92,195.10,417.70,598.58,329.67,135.04,189.02,233.15,146.85,80.16,149.57,186.99,125.42,91.25,151.80,181.15,190.64,0.00,186.56,95.96,144.25,140.57,159.40,108.72,192.55,0.00,250.73,74.00,185.39,131.74,233.18,130.66,265.51,118.64,114.87,465.43,158.44,188.74,84.93,327.67,368.03,91.46,255.20,117.04,95.00,155.77,140.63,163.27,0.00,0.00,145.46,0.00,223.09,281.58,428.18,107.43,710.99,0.00,145.00,281.54,59.00,190.88,316.29,276.84,61.50,0.00,158.01,0.00,149.77,83.67,196.18,187.96,285.83,548.79,179.50,416.61,178.75,149.62,404.08,0.00,82.67,177.18,259.90,106.50,173.05,0.00,136.15,70.25,73.19,180.63,105.57,0.00,125.49,131.34,0.00,283.53,57.00,132.64,104.36,0.00,167.50,0.00,155.04,245.70,336.56,167.75,90.62,350.00,322.29,136.37,152.12,0.00,165.59,289.59,0.00,158.00,332.55,0.00,147.71,58.25,102.84,0.00,83.75,127.12,341.77,88.41,195.76,633.04,79.25,165.08,77.96,111.81,326.76,213.74,189.33,0.00,354.50,143.41,520.17,376.80,47.94,0.00,43.00,365.41,100.98,246.35,166.37,0.00,389.60,217.44,0.00,264.08,185.67,0.00,66.26,93.00,75.99,116.76,163.27,95.43,90.00,97.59,0.00,72.23,121.02,96.23,692.06,586.36,136.99,315.04,427.91,0.00,0.00,155.50,141.37,110.00,222.61,263.91,143.38,228.83,161.98,118.93,144.97,72.00,89.65,222.51,295.26,136.58,252.15,120.50,226.32,296.59,0.00,249.16,244.36,0.00,495.00,314.50,80.19,126.90,96.51,0.00,62.00,293.93,133.50,264.27,0.00,0.00,155.75,120.00,118.89,0.00,295.00,140.00,0.00,559.65,0.00,114.81,0.00,980.00,0.00,189.09,369.82,0.00,154.66,0.00,115.00,77.71,123.09,0.00,107.27,82.90,78.53,158.50,66.18,0.00,262.21,0.00,0.00,223.73,0.00,0.00,81.19,0.00,370.25,0.00,120.49,0.00,0.00,202.63,176.50,0.00,634.22,133.41,0.00,305.53,0.00,0.00,100.63,87.50,0.00,0.00,95.00,246.15,0.00,0.00,135.00,0.00,144.92,0.00,331.54,400.00,188.65,0.00,0.00,0.00,101.00,0.00,0.00,0.00,117.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00,490.00,251.50,74.00,0.00,0.00,193.50,248.67,79.00,0.00,193.27,0.00,0.00,0.00,0.00,77.52,0.00,0.00,0.00,0.00,130.03,510.77,0.00,227.00,150.00,106.73,0.00,0.00,87.46,0.00,0.00,180.00,0.00,0.00,183.00,0.00,0.00,202.60,540.00,0.00,0.00,136.96,0.00,0.00,1003.71,0.00,0.00,172.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.00,0.00,0.00,74.68,0.00,133.00,0.00,0.00,0.00,0.00,120.77,0.00,233.51,0.00,0.00,0.00,95.25,0.00,0.00,159.50,0.00,0.00,0.00,0.00,61.08,0.00,0.00,0.00,0.00,390.00,0.00,0.00,0.00,616.36,0.00,0.00,152.80,0.00,0.00,0.00,85.50,0.00,0.00,0.00,0.00,119.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1997,278.46,152.62,322.93,117.89,212.49,247.05,238.07,110.12,137.21,117.24,178.09,177.29,171.38,149.06,193.68,143.11,100.23,252.82,122.93,249.10,156.32,86.31,210.94,212.25,187.14,136.66,72.70,202.82,102.30,143.23,119.85,149.53,138.23,144.16,273.36,144.80,206.16,116.38,143.57,87.07,182.95,127.34,192.43,107.95,233.54,304.12,174.14,126.58,155.34,69.77,86.18,125.11,304.65,71.40,137.82,112.33,184.79,145.40,81.08,76.62,139.37,78.93,217.38,187.93,202.86,54.10,66.79,156.05,133.30,128.23,160.57,225.85,216.28,83.48,213.42,188.31,81.18,112.28,243.04,424.62,83.14,126.65,259.92,96.26,129.61,246.29,164.23,207.09,382.14,226.17,299.70,284.72,195.35,282.79,158.04,155.45,179.70,82.22,109.32,110.08,124.47,142.75,118.23,143.83,172.20,189.28,199.49,230.45,164.40,277.25,157.82,115.26,265.26,132.81,95.87,77.94,74.95,154.27,247.52,261.63,144.59,140.49,0.00,184.21,208.55,173.95,133.95,413.78,125.96,301.38,351.75,98.00,135.98,113.87,83.49,223.24,113.07,143.37,294.98,107.63,179.41,141.64,224.38,152.18,311.83,133.18,183.09,89.74,151.26,108.52,135.33,128.71,293.37,103.44,142.23,331.84,503.22,129.73,98.93,74.68,170.56,157.52,115.33,125.01,113.75,232.90,243.86,136.47,157.71,94.45,334.49,267.25,57.67,120.33,133.66,0.00,257.45,154.80,87.62,158.57,92.45,405.05,204.79,177.01,247.50,234.30,124.48,116.50,215.36,79.50,200.92,100.00,158.75,174.40,147.52,124.02,134.35,102.83,206.84,159.53,398.88,145.41,303.45,112.70,121.28,103.50,135.96,132.03,152.79,175.03,138.34,147.97,80.14,135.25,200.12,123.05,571.37,270.40,81.60,86.82,119.39,96.06,96.56,261.07,144.22,130.44,113.39,126.78,133.65,247.00,185.00,172.89,129.69,86.93,226.11,161.29,143.23,197.30,378.17,204.16,212.91,137.82,88.67,174.75,0.00,188.83,225.35,132.14,181.28,241.48,170.68,109.62,202.73,175.40,183.25,313.61,104.91,186.22,166.41,207.44,154.08,108.43,86.89,164.25,176.51,238.53,421.74,67.05,96.62,100.90,109.53,120.74,133.93,164.44,141.93,466.89,193.40,291.59,114.14,125.64,140.20,203.08,137.66,0.00,132.84,182.63,461.03,239.46,359.24,229.25,111.18,283.92,127.02,173.54,271.05,122.23,151.93,65.44,240.06,172.64,239.02,125.40,84.80,101.55,242.49,125.09,141.78,296.29,98.61,221.68,137.77,248.23,130.66,113.10,153.49,127.99,193.34,100.90,305.95,129.72,0.00,229.74,190.88,201.65,90.08,173.33,280.89,74.47,155.02,89.18,238.61,178.93,153.07,307.20,230.28,297.45,500.84,167.78,157.00,140.45,468.36,148.33,214.89,208.26,155.66,299.68,177.96,237.11,100.40,285.51,252.86,191.59,149.24,101.71,290.33,238.36,95.95,205.64,184.34,71.95,95.45,312.00,126.99,333.97,114.18,284.45,90.86,163.03,104.62,127.06,269.76,80.83,329.43,103.85,138.12,272.78,114.95,246.00,260.50,112.77,140.66,124.36,127.34,188.16,317.29,56.55,118.19,318.85,142.26,100.09,206.69,195.56,292.08,138.80,98.92,183.51,65.82,224.91,165.64,0.00,125.67,0.00,196.76,167.27,112.34,120.64,305.92,80.03,176.17,99.28,66.25,202.58,52.37,218.15,161.80,112.86,336.75,153.84,115.56,195.93,197.96,205.58,189.37,116.74,208.69,241.61,167.15,102.04,177.41,0.00,167.77,178.92,126.37,356.21,225.71,268.48,163.59,123.28,119.12,110.45,134.04,73.91,0.00,167.19,190.06,104.53,231.74,341.13,196.82,118.79,427.46,109.20,146.59,75.91,135.01,115.80,83.35,186.19,167.07,126.54,169.53,193.12,112.50,230.94,120.69,90.30,159.20,143.77,174.15,193.41,208.85,95.21,186.43,85.75,68.28,121.86,194.67,159.02,404.05,116.11,394.50,402.47,173.85,173.83,110.85,217.90,145.88,68.58,198.45,91.63,152.01,87.28,153.12,97.94,101.47,294.90,197.85,188.47,0.00,73.64,254.50,221.99,50.51,233.27,186.45,308.40,170.98,269.80,73.92,201.25,103.16,156.51,88.34,75.40,164.38,155.00,599.06,101.04,144.37,144.52,190.44,123.25,250.87,231.11,177.22,0.00,193.18,169.50,184.13,247.26,84.99,250.45,90.53,163.96,192.39,154.33,123.00,193.49,218.72,102.14,100.45,0.00,110.00,199.66,403.72,88.96,121.59,201.59,243.05,64.66,119.81,71.56,286.04,117.93,143.88,257.38,70.57,219.83,153.59,134.48,375.00,95.56,0.00,0.00,248.81,155.99,142.81,211.56,391.16,138.72,335.83,89.55,187.34,115.08,69.92,189.10,240.74,65.69,61.05,573.56,130.39,300.42,119.43,78.80,218.61,281.03,154.27,161.69,410.75,146.05,97.72,188.45,202.21,238.73,151.12,126.72,135.45,2412.77,42.09,107.42,255.22,229.52,185.82,299.81,271.73,160.98,114.80,195.57,149.31,294.70,146.53,238.18,166.69,241.58,272.68,219.01,0.00,124.73,461.72,152.05,166.37,60.53,505.21,266.02,234.02,234.75,80.37,54.12,158.50,165.84,269.96,221.35,354.82,174.35,288.28,118.51,187.13,172.11,150.94,133.62,230.90,151.06,107.74,119.31,97.35,177.59,265.74,67.37,82.00,95.00,146.11,145.17,36.72,91.31,110.13,164.40,151.05,72.16,74.58,629.85,199.25,233.36,151.36,217.76,172.89,102.64,186.15,118.85,190.09,225.37,101.90,115.04,169.32,93.05,137.31,71.14,140.84,180.62,168.64,202.01,199.88,102.12,510.30,126.80,114.76,85.15,86.06,124.12,241.60,131.61,238.47,78.29,165.07,282.71,0.00,905.54,192.93,152.70,160.30,145.89,127.75,142.90,187.88,90.17,74.50,164.19,209.60,82.76,86.75,214.39,192.74,166.47,56.13,135.20,376.15,96.00,369.59,222.00,111.11,65.73,197.30,80.68,287.38,200.29,90.17,162.14,160.20,0.00,180.56,73.25,132.87,122.19,155.36,89.67,145.23,188.20,196.90,187.79,535.36,267.68,217.85,167.09,274.32,0.00,210.45,0.00,183.77,89.60,217.74,459.45,701.38,337.39,138.31,212.00,221.08,150.03,65.08,153.49,189.68,117.62,84.65,150.19,191.10,196.43,0.00,192.34,105.00,165.90,153.29,162.05,107.40,201.43,193.14,235.15,64.54,190.58,134.98,241.55,147.20,280.03,119.96,110.71,621.72,159.97,190.51,82.73,364.33,360.97,130.52,264.39,116.12,113.35,160.00,129.02,162.20,0.00,0.00,155.42,0.00,226.39,278.46,427.78,105.84,754.29,195.00,138.50,338.40,59.84,183.52,312.67,265.30,61.23,252.37,160.35,171.25,154.60,81.87,215.09,201.98,288.63,533.75,166.38,419.77,177.33,158.39,391.92,294.23,81.58,158.28,274.25,81.76,225.34,79.69,135.65,63.18,72.15,179.61,104.19,475.00,124.21,137.80,110.00,290.89,0.00,152.14,0.00,73.19,198.46,0.00,151.48,252.60,338.79,210.35,106.54,185.30,324.83,154.89,141.19,0.00,169.13,292.95,155.27,0.00,340.68,0.00,155.85,57.91,110.05,0.00,90.24,137.85,373.06,93.00,204.28,753.11,72.00,164.47,84.95,112.22,300.41,213.69,193.69,0.00,368.64,135.70,580.29,416.15,44.87,0.00,40.65,382.49,95.15,254.41,235.56,0.00,418.93,200.92,0.00,299.24,187.67,105.98,75.00,82.00,89.63,138.00,182.26,127.00,87.75,81.33,0.00,71.98,139.43,92.65,772.53,628.37,141.89,346.41,458.82,0.00,0.00,127.00,154.08,124.67,261.44,293.87,151.25,223.86,165.88,133.17,140.28,74.54,78.42,237.90,365.22,143.00,273.84,118.75,235.28,304.77,0.00,296.13,242.24,0.00,805.50,269.59,77.79,140.00,80.35,0.00,51.83,324.84,149.30,288.32,249.05,0.00,177.60,128.02,119.84,0.00,332.54,143.08,0.00,571.57,47.93,118.18,0.00,1074.20,0.00,194.46,515.12,250.00,149.89,0.00,127.00,80.99,123.29,0.00,113.79,82.62,67.76,182.97,0.00,0.00,336.68,361.54,0.00,223.32,0.00,0.00,0.00,120.22,296.75,436.00,112.96,0.00,0.00,207.22,189.35,0.00,707.84,103.94,55.50,347.05,0.00,0.00,100.43,0.00,0.00,0.00,0.00,281.63,0.00,0.00,0.00,69.00,135.59,0.00,395.00,320.00,196.33,282.25,0.00,0.00,80.50,0.00,0.00,0.00,127.72,0.00,0.00,0.00,0.00,0.00,0.00,208.00,0.00,166.67,112.99,142.50,592.06,256.93,75.00,0.00,0.00,192.00,231.76,79.68,67.00,214.47,0.00,0.00,0.00,0.00,89.00,0.00,0.00,0.00,383.42,185.50,528.00,142.00,0.00,160.17,118.25,0.00,0.00,94.46,0.00,0.00,215.00,0.00,0.00,232.50,0.00,600.00,225.72,0.00,0.00,0.00,111.60,0.00,201.42,2348.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.06,90.00,95.00,0.00,88.45,0.00,128.68,250.00,140.00,0.00,0.00,111.66,0.00,249.67,0.00,0.00,0.00,112.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.46,0.00,0.00,0.00,0.00,433.88,0.00,0.00,0.00,323.14,0.00,0.00,160.89,0.00,300.00,0.00,76.00,0.00,125.00,0.00,0.00,134.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.71,0.00,0.00,198.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,242.06,0.00,0.00
